label,content
1,mọi người chi em xin review về ngành công nghệ chế tạo máy đc không ạ em học xong ngành này thì em có cơ hội phát triển về sau không ạ em cám ơn
0,giả sử mình xét học bạ trúng tuyển trường a và đã xác nhận nhập học từ trước nhưng khi thi thpt qg mình đk nv1 trường b và đủ điểm và đậu thì mình học trường nào ạ xin cảm ơn nhiều
0,gửi các tiền bốiem đang là học sinh lớp 12mặc dù đã xác định được ngành học của mình nhưng em không biết là nên học ở tp hcm hay là hà nộicác tiền bối có thể tư vấn cho em về điều kiện sống môi trường khả năng phát triển ở hai nơi được không ạem xin cảm ơn
0,chào anh chị cho em hỏi tài chính ngân hàng nên học văn lang hay đại học ngoại ngữ tin học tp hcm ạ em cảm ơn
0,em đang phân vân ngành công nghệ thông tin với ngành kế đồ hoạ ngành thiết kế đồ hoạ có nhất thiết mình phải vẽ thật đẹp không ạ mọi người tư vấn giúp em nên học theo ngành nào em cảm ơn mọi người nhiều ạ
1,em chào mọi người cho em hỏi nghề giáo viên có ổn không ạ
0,mọi người ơi cho em hỏi là học ngành luật kinh tế thì trường nào là ổn nhất về học phí chất lượng giảnh dạy chất lượng đầu ra trong các trường dưới đây ạ em 2003 đang tronh giai đoạn lựa chọn ngành nghề và trường nên em thâth sự cần sự giúp đỡ của mọi người ạ phiền mọi người bỏ ra 1 ít thời gian giúp em với em cảm ơn ạ
1,học kỹ thuật phần mềm có ổn với nữ không ạ em muốn học thiết kế game nhưng không biết gì về máy tính hết ạ
1,em 2003 dự tính năm sau học kinh tế anh chi nào học ngành kinh tế cho em xin ít review với
0,cho em hỏi lúc em viết hồ sơ thi em có viết vô ô ngoại ngữ là n1 tức là thi môn tiếng anh nhưng em có bằng ielts 6 0 rồi vậy lúc em đi thi tiếng anh tốt nghiệp xong thì điểm thi đó có tính vô điểm tốt nghiệp không ạ hay vẫn được quy ra 10d tiếng anh tốt nghiệp do có bằng ielts ạ
0,anh chị cho em hỏi là ngành cơ khí kỹ thuật ô tô thì trường nào thích hợp và có hợp tác với các hãng xe ở việt nam ạ
0,cho em hỏi là có nhìu người nói học ngành công nghệ thông tin tiếp xúc nhìu với máy tính dễ bị cận
1,mọi người tư vấn cho mk về ngành kỹ thuật điều khiển và tự động hóa đc không ạ
0,ai cho em hỏi muốn có 1 trang trại thì học trường nào học phí trường ra sao ạ
0,các bạn 2002 ôn thi đến đâu rồi nhỉ các bạn có biết chương trình du học hàn quốc hoặc du học hq kết hợp với châu âu mỹ nào không ạ mình đang muốn tìm hiểu ạ các bạn có quan tâm lo lắng thì comment bên dưới nhé mình cảm ơn ạ
1,anh chị cho em hỏi là trường huflit đào tạo ngành ngôn ngữ ổn không ạ
0,mọi ngườig nghĩ nên học ngôn ngữ tq của ou hay sp hóa dạy hóa bằng ta của hnue ạ em thích 2 ngành này cực nên phân vân
0,chào mọi người ạ ở nha trang có trường đại học nào có ngành giao thông vận tải hoặc ngành luật hàng hải mọi người tư vấn giúp em với em cảm ơn nhiều ạ
1,cho em xin ít review ngành cntt trường hutech với ạ
0,mình có tài liêu về java php cho các bạn quan tâm về lập trình có ai cần không nhỉ
1,mọi người cho em ít review về ngành cntt được không ạ học những gì có khó không ạ
0,các bạn anh chị cho em hỏi học ngành thương mại quốc tế thì nên học chương trình liên kết quốc tế hay chỉ cần học hệ chính quy tại các đại học là được ạ
0,ngành cntt dễ xin vc hơn ạ em đag có rất nhìu câu hỏi về vc lựa lựa chọn 2 ngành trên ai rảnh tư vấn giúp em với ạ
0,mọi người ơi cho mình hỏi là mình muốn theo ngành quản trị khách sạn thì nên học cao đẳng trường nào ổn ở tphcm ạ
0,em đang có ý định học ngành ngôn ngữ trung quốc trường saigonact mà trong tình hình này không biết nó hợp lý không ạ mong anh chị giúp em tư vấn ạ
0,xin chào các bạn mình là sinh viên năm nhất đã trải qua kì thi đại học đã học ở giảng đường đại học nên mình nhận ra rất nhiều điều mà khi là một học sinh lớp 12 mình không biết nếu mình được trở lại lớp 12 mình sẽ suy nghĩ kĩ hơn về việc chọn ngành học mình sẽ hỏi các anh chị đi trước sẽ hỏi các thầy cô vì đại học thật sự không giống như những gì mình đã khi còn học lớp 12 bạn bè của mình có những đứa học xong một kì đã nghỉ có những đứa chuyển ngành mình không n
0,mình muốn học công nghệ oto thì học trường nào ở tphcm vậy mọi người
0,học luật trường nào tốt nhất để chọn một trường đào tạo ngành luật chất lượng tại việt nam thì theo mình có 4 yếu tố nên xem xét như sau yếu tố về thâm niên kinh nghiệm
0,em thấy ngành quản trị khách sạn rất thú vị và cũng định chọn ngành này
0,xin chào mọi người các anh chị đi trước cho em hỏi chút xíu ạ khối d nếu tầm 16 17đ thì ngành tài chính ngân hàng và quản trị khách sạn nên học trường nào ở ngoài bắc ạ em xin cảm ơn ạ
0,em chào mọi người ạ em 2002 nhưng mà vẫn chưa biết nên học nghành nào ạ em ở tphcm em tính dô quản trị khách sạn nhưng em là người hướng nội ít nói và thích làm việc văn phòng em thì học tầm khá trung môn toán lý hóa ạ anh văn thì em trung bình và em đang khắc phục môn anh để tốt hơn ạ em hoang mang lắm vì vẫn chưa biết mình thực sự theo nghành gì ạ và trường nào mong mọi người các anh chị cô chú giúp em ạ chứ tuần sau em đi học lại rồi ạ thầy cô cũng phát giấy nguy
0,em chào anh chị ạ em tên là thảo hiện nay em đang là học sinh lớp 12 nhưng em vẫn chưa biết phải chọn trường gì ạ anh chị có biết trường nào có xét học bạ ngành quản trị khách sạn không ạ anh chị có thể giới thiệu giúp em được không ạ
0,chào anh chị anh chị cho em hỏi em định học bên du lịch khách sạn thì học trường nào vậy ạ
0,em chào tất cả mọi người ạ em là 2002 thành viên mới của group ạ hiện tại em đg tìm hiểu về trường và ngành mà còn hơi mông lung nên em xin trình bày chút về bản thân với mong muốn các anh chị cô chú trong group giúp đỡ em với ạ dạ nghe hơi tự tin chút nhưng ns về học thì em học cũng ổn ạ riêng tiếng anh thì em tầm trung thôi nhưng em sẽ cố gắng và em tin là em làm đươc ạ em đc ưu tiên 25 điểm ạ và mục tiêu em quyết tâm cố gắng thi là tầm đc hơn 23 điểm ạ về kĩ năng thì t
0,gần đến ngày thi rồi mà em vẫn rất mông lung trong việc chọn ngành chọn trường không biết nên học ngành gì cho đúng các bạn anh chị trong nhóm có thể tư vấn cho em một số ngành nghề sau ra trường dễ kiếm việc làm với ạ em cảm ơn nhiều em học khối d học lực khá em thích kiểu bên kinh tế như kế toán quản trị khách sạn và em muốn học ở kv miền bắc ạ
0,mọi người ơi cho em hỏi điểm em như này thì vô được trường nào ạ em rất có hứng thú với ngành quản trị khách sạn
0,mọi người cho em hỏi là quản trị khách sạn thuộc ngành quản trị kinh doanh hay ngành du lịch lữ hành ạ
0,quản trị kinh doanh và quản trị khách sạn thì ngành nào sau này đi làm dễ thăng tiến hơn ạ em nên chọn ngành nào ạ em không thích ngồi văn phòng ạ
0,các anh chị ơii em có hứng thú về ngành quản trị khách sạn và đang trong công cuộc tìm trường các anh chị cho em xin ý kiến về cái trường đại học với ạ với điểm từ 20 23 ạ
1,mọi người có ai học ngành quản trị khách sạn có thể cho em xin review về cơ hội việc làm cơ hội phát triển
1,chào mọi người anh chị học rồi cho em hỏi ngành quản trị du lịch với quản trị khách sạn nhà hàng cái nào ổn hơn về cơ hội việc làm ạ
0,em định đăng kí vào nghành quản trị khách sạn của trường đại học công nghiệp mà mọi người review chất lượng đào tạo giúp em với
0,em chào mọi người cho em hỏi là em tính vào ngành quản trị khách sạn nhưng mà em đc mấy anh chị đi trc bảo là ra trường chỉ có làm 1 là bưng bê 2 là buồng phòng khó vào đc những vị trí khác ạ nên em tính chuyển sang ngành quản trị du lịch và lữ hành đc không ạ
0,mọi người cho em hỏi muốn học nhà hàng dịch vụ thì thi quản trị du lịch lữ hành hay quản trị khách sạn ạ
0,em sinh năm 2002 đang muốn theo ngành quản trị kinh doanh và quản trị du lịch và lữ hành quản trị khách sạn em ở khu vực hà đông hà nội vậy em nên thi trường với mức điểm 18 20đ của khxh ạ mong anh chị tư vấn giúp em ạ
0,chào các anh chị em 2002 năm nay thi đại học hiện tại em đang rất khó khăn trong việc tìm hiểu và định hướng mong anh chị cô chú giúp đỡ và tư vẫn giúp em nên học nghành nào tốt ổn định và có mức thu nhập cao em làm bài trắc nghiệm bản thân thì có kết quả em thuộc nhóm tính cách s xã hộingoài hình của em ổn 1m62 50kg mặt ưa nhìn giao tiếp ổnhướng trung chứ không hẳn hướng ngoạiưa thích những công việc thực tế thực hành và sớm có thể làm ngay quản trị khách sạn em đang theo khối
0,dạ cho em hỏi giữa quản trị khách sạn và cntp thì ngành nào có cơ hội việc làm cao hơn ạ
0,em đang phân vân giữa ngân hàng và quản trị khách sạn với ngân hàng thì em sợ tìm việc sẽ khó còn quản trị khách sạn theo em tìm hiểu thì thời gian của những người làm quản trị khách sạn sẽ ít được nghỉ hơn và còn có ít khả năng thăng chức em chưa biết mức lương trung bình giữa nhân viên trong khách sạn và ngân hàng khi mới vào là bao nhiêu ạ mong mọi người có thể hướng dẫn cho emem cảm ơn
0,xin thông tin về học phí của các trường tuyển sinh ngành quản trị khách sạn khu vực miền nam em cảm ơn ạ
0,anh chị có thể cho em xin ý kiến về ngành quản trị khách sạn thì nên học trường đại học kt tphcm hay đại học tài chính marketing vậy ạ giữa hai trường này thì trường nào sẽ nghiên về thực hành nhiều hơn ạem cảm ơn và mong nhận đc câu trả lời từ anh chị
1,em chào mọi người ạ mọi người có thể cho em xíu review về ngành quản trị khách sạn không ạ cơ hội việc làm chương trình học như thế nào và khi đi làm thì mình sẽ làm ở những bộ phận nào của khách sạn ạ em dự định sang năm sẽ thi vào ueh em cảm ơn nhiều ạ
0,ở đây có ai học ngành điều dưỡng với quản trị khách sạn rồi cho em xin ít review với ạ nhất là điều dưỡng học có khó không ạ em học ban d không giỏi hoá sinh không biết có học được không em ở miền bắc
1,có anh chị nào học đại học mở không ạ em muốn anh chị tư vấn cho em về nghành quản trị khách sạn ạ
0,cho em hỏi em không giỏi tiếng anh thì có học dc ngành quản trị khách sạn không ạ nếu với quản trị khách sạn với quản trị kinh doanh thì ngành nào có cơ hội việc làm cao hơn ạ em cảm ơn
0,chào mọi người mọi người có thể tư vấn giúp em những trường có khoa quản trị khách sạn 21 22đ ở miền bắc không ạ mọi người gợi ý giúp em 1 số ngành có triển vọng có nhiều cơ hội kiếm việc với ạ năm nay thi đại học nhưng em vẫn chưa biết nên ghi nv như nào
0,điểm em như vậy xét quản trị kinh doanh hay quản trị khách sạn được không ạ
0,chuyện là em sắp sửa thi tốt nghiệp và đại học bản thân em thì rất thích ngành khách sạn thích ngay từ lúc nhỏ mỗi lần đi chơi cứ dòm ngó khách sạn mãi thôi nhưng đến khi gia đình em hỏi về dự định tương lai cũng như chọn ngành đại học nghe bảo em chọn quản trị khách sạn lại ngăn cản ban đầu một vài người thì em còn vững tâm nhưng hầu như ai cũng cản chỉ trừ bạn bè ủng hộ em thì chưa trải nghiệm chỉ có yêu thích chứ cũng chưa hiểu hết về ngành này em cũng biết dịch covid 19 vừa rồi
1,mọi người cho em hỏi học cntt ở trường đại học công nghiệp tphcm có ổn không
0,anh chị cho em hỏi hôm nọ in nguyện vọng ra giấy nhưng em không có nv mặc dù đăng ký 3 cái lận cái này có ai gặp chưa ạ
0,e năm nay đang học 12 và chuẩn bị thi nhưng em vẫn chưa xác định được ngành em thích bên máy tính các thứ em tính học cntt nhưng sợ học không nổi em đang tính học cao đẳng mọi người tư vấn cho em một ngành phù hợp với ạ
0,xin chào ạ em 2002 muốn tìm trường em thích ngành công nghệ thông tin và kỹ thuật oto nhưng em không tìm được trường phù hợp anh chị nào hiểu biết về trường đại học ở hồ chí minh tư vấn em với ạ
1,mọi người anh chị cho em hỏi có nên học ngành công nghệ thông tin không ạ em cảm ơn mong mọi người tư vấn giúp em
1,mọi người ơi cho em hỏi ai đang hc cntt ở trường đại học sư phạm tphcm cho mình xin 1 ít review với
1,em chào anh chị em định hướng chọn ngành công nghệ thông tin không biết nên chọn trường nào xin cho em chút ý kiến
0,em đang phân vân giữa 3 ngành ngôn ngữ anh quản trị nhân lực và logistic em muốn chú trọng đến 1 ngành để tập trung vào những môn đó mọi người cho em xin ý kiến về những vấn đề sau với ạ thu nhập thực tế chương trình học 
0,chào admin và các anh chj trong nhómem sinh năm 2002 năm nay tốt nghiệp thpt em đang có định hướng theo cntt nhưng lực học trung bình nên muốn tìm 1 trường cao đẳng để theo học em có tìm hiểu thấy ngành iot giờ đang hot trend nhưng không hiểu nhiều về ngành này em thấy ngành này bên fpt đang có chương trình đào tạo mà lại xét học bạ nữa mọi người tư vấn giúp em với ạ em cảm ơn anh chị nhiều ạ
1,cho em hỏi ngành đông phương học ra trường kiếm việc làm dễ không ạ
0,cho em hỏi là sau khi thông báo điểm thi các trường đại học cũng báo điểm sàn thì bắt đầu được thay đổi nguyện vọng đến tầm bao lâu là chốt ạ thường thì đến bao giờ các trường mới chốt học sinh thông báo trúng tuyển ạ
0,chào mọi người em là nữ ạ sn 2003mọi người cho em hỏi học logistics thiên về hướng kinh tế thì trường nào ổn nhất mà mức giá tầm 18 tr ạ kv miền nam em có tìm hiểu trường đại học gtvt và đại học bách khoa nhưng ngành này chuyên về đào tạo kĩ sư logistics mà em là nữ nên nghĩ sẽ không phù hợp ạ em dự định sẽ thi khối d mức điểm tầm 25đ ạ em cảm ơn mọi người nhiều ạ
0,dạ em đang muốn thi vào ngành tài chính ngân hàng thì giữa trường ueh và uel thì trường nào được hơn ạ
0,mọi người cho em xin ý kiến về trường cao đẳng y dược và cao đẳng du lịch với ạ nên học trường nào hơn ạ và trường cao đẳng y nào oke nhất ạ mong các anh chị tv cho em ạ
0,chào mọi người em năm nay lớp 11 hiện bản thân em đang học khá tốt văn và anh em định sẽ bồi dưỡng thêm toán để thi khối d01 anh chị có thể tư vấn giúp em có những ngành nào không ạ em cám ơn
1,cho em xin ít review ngành  ngôn ngữ a trường đại học thương mại hn với ạ
0,thích hợp với các bạn 2002 nè nội dung chia sẻ về cách ôn luyện các ngày cận thi và trong khi thi nè
0,mọi người tư vấn giúp em với ạ em muốn học nghề hàn liệu có nên học 1khoá ngắn hạn khoảng 2 tháng nghề này hàn điện và hàn mig tại trung tâm hàn công nghệ cao qmc ở thanh trì hà nội không ạ liệu trung tâm đó chất lượng có tốt không có nên học ở đó không ai biết tư vấn giúp em với ạ em cảm ơn
1,dạ hiện em đang tìm hiểu ngành kĩ thuật hoá học ở đây có anh chị nào đã ra trường ngành này có thể cho em biết là ngành này sẽ làm những việc gì không ạ
0,cho em xin học phí và tên các trg đào tạo ngành công nghệ tt với ạ với chất lượng đầu ra tốt với ạ
1,anh chị bạn bè cho em xin review ngành cntt ở trường spkt và khoa học tự nhiên với ạ
0,chào mọi người ạ hiện tại em đang lớp 11 năm sau 12 em có đam mê với môn tin và công nghệ thông tin anh chị nào học cntt có thể tư vấn giúp em không em ở miền nam và có dự định thi vào sài gòn ạ em là nữ
0,chào mọi người ạem muốn học cntt ở hcm thì nên chọn trường nào hợp lí ạđk không cao ạ
0,mọi người có thể tư vấn cho em các ngành khối a được không ạ lực hok của em loại khá không bt nên chọn ngành nào cho phù hợp nhờ mọi người chỉ dẫn em cảm ơn
0,nếu học nganh cntt mà không học ở bk hay vnu thì còn lựa chọn nào tốt ạ
0,anh chị em là ng ít nói ngại giao tiếp em là ng hướng ngoại em không hoàn toàn yêu thích nghề nào thì nên chọn nghề nào để phù hợp trc hết là với tính cách của em ạem cảm ơn
0,em có định hướng thi ngành kế toán nhưng chưa biết chọn trường nào để học chuyên ngành này ạ is vnu ueb vnu aoftmu em học toán mức bình thường thì có nên học ngành này không ạ và em cũng phân vân có nên thi kế toán không vì nhiều người nói ngành này tương lai thừa nhân lực dễ bị thất nghiệp mong được mọi người chia sẻ ý kiến em cảm ơn ạ
0,em tính đi theo ngành cntt học ở hcm mọi người thấy em nên đi theo trường nào thì tốt mà ra trường dễ xin việc làm có ai bt không giúp em với ạ
0,mọi người các anh chị ai làm trong ngành it cho em hỏi một vài câu hỏi được không ạ em là nữ năm sau định thi cntt nên có vài điều muốn được chỉ bảo 1 em nghe nói làm cntt là thường hay thức đêm rất nhiều có đúng không ạ tại em là nữ và sức khỏe không tốt nên không được ngủ quá khuya không biết điều này có ảnh hưởng gì không ạ
0,mọi người ơi cho em hỏi ở hà nội có trường công nào ngành công nghệ đa phương tiện lấy điểm thấp không ạ
0,anh chị em đi trước cho em hỏi em đam mê ngành máy tính có người tư vấn học cao đẳng an ninh mạng ispace anh chị góp ý dùm em nên học hay không ai
0,mọi người cho em hỏi học bên toán hóa anh ở đại học ngoại thương thì có nghành kinh tế đối ngoại không ạ tư vấn giùm em đi bên tổ hợp toán hóa anh ở đại học ngoại thương này thì có những ngành gì với ạ em xin cảm ơn
1,mọi người có thể review cho em về ngành logistics và quản lí chuỗi cung ứng được không ạ
0,mng ơi cho em hỏi nên học ngành ngôn ngữ anh của đại học ngoại ngữ đhqghn và đại học ngoại thương ạ và cho em hỏi sự khác biệt giữa chương trình đào tạo của trường này với ạ em cảm ơn
0,mọi người ơi cho em hỏi là giữa ngôn ngữ nhật ngôn ngữ hàn và ngôn ngữ trung thì nên chọn cái nào vậy ạ tại em nghe nói tiếng nhật học sẽ khó hơn nhưng sau này cơ hội việc làm sẽ nhiều hơn í ạ
0,dạ mọi người ơi giữa đại học ngân hàng ngành tài chính ngân hàng và đại học quốc tế thì em đang phân vân không biết chọn ngành nào ấy ạ
0,các anh chị tư vấn cho em ngành truyền thông với cả ngành quan hệ công chúng thì sẽ học về những cái gì với cả có trường nào ổn về ngành này với ạ em cảm ơn anh chị ạ
1,mọi người review cho em ngành công nghệ thông tin với ạ và khmt và ktmt là gì mình học về gì vậy mọi người
0,anh chị ơi cho em hỏi là nên học kdqt ở tdt hay ktqt ở buh vậy ạ với 2 chuyên ngành này khác nhau nhiều không ạ 
1,cho em hỏi là học quản trị kinh doanh học trường công nghiệp tp hcm có được không ạ
0,cho em hỏi ở đây có anh chị nào học ngôn ngữ và đồng thời học thêm nghành kinh tế không ạ cho em định hướng và hướng đi là em nên làm gì từ bây giờ ạ với lại ngành ngôn ngữ nào sẽ có triển vọng hơn và chuyên ngành kinh tế nào có thể học kết hợp với ngành ngôn ngữ ạ em cảm ơn nhìu
0,mng cho em hỏi học marketing có học nhiều về tiếng anh và đòi hỏi phải giỏi tiếng anh không ạ cho em hỏi là học ngôn ngữ trung thì ra làm marketing đc không ạ hay phải đi đúng ngành học mới đc
0,chào mọi người 1 em muốn thi ngành quản trị kinh doanh nên có thể cho em xin một số trường đào tạo tốt ở tphcm không ạ em đã biết tới ngoại thương và đại học không tế 2 em muốn thi ngành d07 thì ngoài qtkd ra còn ngành nào có cơ hội làm việc tốt không ạ em tốt tiếng anh nên muốn làm việc ở nước ngoài hoặc công ty nước ngoài 3 nếu vẫn là qtkd thì em nên chọn ngành này hay kinh doanh quốc tế ạ em thấy 2 ngành gần như nhau em cảm ơn
1,em dự tính sẽ học ngành logistics supply chain management anh chị nào có kinh nghiệm hoặc hiểu biết về ngành trên có thể tư vấn cho em với ạ 
1,em muốn tìm hiểu về khoa học máy tính ạ em hi vọng các anh chị tư vấn giúp em ạ
0,các anh chị ơiii cho em hỏi em là một đứa sống khá khép kín không giỏi giao tiếp học môn tự nhiên không tốt cho lắm nên em thi ban xã hội nhưng em học tốt môn anh văn liệu em lựa chọn ngành thương mại điện tử có phù hợp không ạ cảm ơn anh chị nhiều ạ
1,em đang phân vân giữa quản trị kinh doanh và marketing anh chị có kinh nghiệm cho em xin tư vấn với ạ
0,học ngành du lịch thì kể cả đại học hay cao đẳng có phải học toán không các anh chị 
0,cho em hỏi kinh tế đối ngoại và quan hệ quốc tế giống và khác nhau như thế nào ạ
1,cho em hỏi ở đây có anh chị nào học ngôn ngữ không ạ cho em định hướng và hướng đi em nên làm gì từ bây giờ
0,marketing clc ufm đào tạo tốt không ạ cho em xin review về học phí và chất lượng đào tạo marketing clc ufm với ạ
1,mọi người cho em nhận xét về ngành ngoại ngữ ạ
1,mọi người cho em hỏi học quản trị kinh doanh quan hệ công chúng có ổn không ạ
0,em đang phân vân giữa 2 ngành quản lý nhà nước và dược ạ
0,mn ơi ngôn ngữ anh ngôn ngữ hàn ngôn ngữ trung cái nào cũng thích hết thì nên chọn cái nào nhất ạ với lại em nghe nói học ngôn ngữ hàn hiện nay có nhiều triển vọng thị trường rộng mở nhiều việc làm hơn nhiều tiền hơn khi học tiếng trung có phải vậy không ạ
1,em đang muốn xin ít review về ngành truyền thông đa phương tiện em cảm ơn
1,em có định hướng học logicstic ở trường đại học tài chính maketing có anh chị nào là sinh viên của trường cùng ngành tư vấn cho em 1 tí được không ạ em cảm ơn nhiều
1,học ngôn ngữ anh ở đại học bà rịa vũng tàu ổn không ạ em xin ý kiến mọi người ạ
0,mọi người cho em hỏi là em đang học lớp 12 và muốn đăng kí đại học hệ vừa học vừa làm cụ thể là ngành tài chính ngân hàng ở buh thì em cần điều kiện gì và cách thức đăng kí hay xét tuyển như thế nào ạ
0,marketing học uel thì ổn không ạ với lại trường có xét học bạ không ạ
1,xin chào anh chị ạ anh chị có thể cho em xin review về ngành thương mại điện tử được không ạ và đầu ra ngành này công việc sao ạ em cảm ơn
0,xin chào mọi ngườig ạ em có nguyện vọng đăng ký trường đại học ngoại ngữ đhqg hà nội ulis mọi ngườig có thể cho em một chút thông tin của trường vì dụ như học phí và môi trường ở đó được không ạ và em cũng không biết cách tính điểm của trường là như nào
0,dạ em xin chào mọi người cho em hỏi em đang phân vân ngành ngôn ngữ nhật nhật bản học nên học trường đại học mở hcm hay huflit ạ với cho em xin thêm vài trường có đào tạo ngành này tốt học phí cỡ 40tr đổ xuống ạ em cảm ơn ạ
0,em học ngôn ngữ trung đang phân vân không biết chọn giữa uef hufi hay văn lang mong mọi người tư vấn giúp em em cám ơn nhiều ạ
0,dạ anh chị cho em hỏi ngành luật kinh tế thì trừ uel ra thì trường nào đào tạo tốt và cho em xin ít review với ạ
1,mọi người review giúp em ngành kinh doanh quốc tế được không ạ
0,mọi người ơi cho em hỏi học kinh doanh quốc tế kinh tế quốc tế ở tp hcm thì nên đặt mục tiêu vào đại học kinh tế luật hay đại học kinh tế ạ
1,cho em hỏi là ngành kinh doanh quốc tế ra trường cơ hội việc làm như thế nào ạ
0,cho em xin review về 2 trường này với ạ và em học quản trị khách sạn thì trường nào tốt hơn ạ
1,em xin review ngôn ngữ hàn với hàn quốc học với ạ mông lung quá ạ
1,có anh chị nào đang học ngành qhcc pr tổ chức sự kiện của trường cao đẳng fpt có thể cho em xin ít thông tin về ngành này cũng như trường này dc không ạ em cảm ơn ạ
0,em là hs lớp 12 ạ cho em hỏi không biết nhiều về lập trình có học được khoa học dữ liệu không ạ
0,ngành quản trị nhà hàng dịch vụ ăn uống học hufi được không ạ
0,anh chị cho em hỏi hiện tại em đang phân vân hai ngành không biết chọn ngành nào anh chị cho em xin ý kiến quan hệ công chúng và truyền thông đa phương tiện ạ cho em xin về trường dạy hai ngành trên ạ em cảm ơn ạ
1,em mong muốn học kinh tế quốc tế không biết anh chị có thể tư vấn cho em được không ạ
0,mấy anh chị ơii cho em xin hỏi ngành y của trường nam cần thơ học ổn không vậy ạ với cả học phí này kia nữa và được xét học bạ không ạ
1,mọi người cho em xin ít review về ngành quan hệ công chúng giữa trường đại học văn lang và đại học kinh chính
1,em lớp 12 em muốn thi về truyền thông đa phương tiện thì nên thi trường nào ạ em muốn xin rì viu của các anh chị
0,các anh chị ơi cho em hỏi nếu học kinh tế quốc tế ở học viện ngoại giao sẽ thiên về ngoại giao và kinh tế còn học ở những trường như neu uef sẽ học sâu và đa dạng về kinh tế quốc tế hơn phải không ạ
1,khoa cntt truyền thông đại học đà nẵng như thế nào ạ mọi người cho em xin ít lời khuyên
